DATAFLOW,LAST UPDATE,freq,duration,age,quant_inc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,EU27_2020,2019,94.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,FI,2019,99.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,FR,2019,95.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,HR,2019,88.5,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,HU,2019,93.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,IE,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,IS,2019,96.6,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,IT,2019,97.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,LT,2019,80.0,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,LU,2019,87.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,LV,2019,95.7,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,MT,2019,94.7,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,NL,2019,95.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,NO,2019,97.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,PL,2019,94.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,PT,2019,93.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,RO,2019,97.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,RS,2019,97.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,SE,2019,94.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,SI,2019,94.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,SK,2019,89.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU1,PC,TR,2019,95.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,AT,2019,93.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,BE,2019,91.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,BG,2019,86.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,CY,2019,100,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,CZ,2019,98.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,DE,2019,98.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,DK,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,EE,2019,81.2,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,EL,2019,91.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,ES,2019,98.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,EU27_2020,2019,96.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,FI,2019,98.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,FR,2019,95.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,HR,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,HU,2019,92.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,IE,2019,83.7,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,IS,2019,92.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,IT,2019,97.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,LT,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,LU,2019,91.4,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,LV,2019,97.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,MT,2019,98.1,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,NL,2019,94.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,NO,2019,98.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,PL,2019,96.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,PT,2019,88.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,RO,2019,96.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,RS,2019,97.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,SE,2019,90.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,SI,2019,95.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,SK,2019,92.6,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU2,PC,TR,2019,92.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,AT,2019,94.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,BE,2019,99.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,BG,2019,84.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,CY,2019,100,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,CZ,2019,98.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,DE,2019,96.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,DK,2019,90.2,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,EE,2019,96.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,EL,2019,86.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,ES,2019,99.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,EU27_2020,2019,95.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,FI,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,FR,2019,94.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,HR,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,HU,2019,87.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,IE,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,IS,2019,79.1,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,IT,2019,98.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,LT,2019,89.7,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,LU,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,LV,2019,95.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,MT,2019,97.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,NL,2019,96.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,NO,2019,95.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,PL,2019,98.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,PT,2019,90.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,RO,2019,97.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,RS,2019,98.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,SE,2019,99.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,SI,2019,93.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,SK,2019,84.6,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU3,PC,TR,2019,91.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,AT,2019,90.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,BE,2019,99.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,BG,2019,91.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,CY,2019,98.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,CZ,2019,97.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,DE,2019,93.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,DK,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,EE,2019,88.4,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,EL,2019,95.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,ES,2019,97.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,EU27_2020,2019,95.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,FI,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,FR,2019,95.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,HR,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,HU,2019,88.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,IE,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,IS,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,IT,2019,96.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,LT,2019,94.7,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,LU,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,LV,2019,98.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,MT,2019,96.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,NL,2019,96.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,NO,2019,99.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,PL,2019,99.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,PT,2019,91.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,RO,2019,97.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,RS,2019,98.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,SE,2019,98.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,SI,2019,95.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,SK,2019,77.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU4,PC,TR,2019,94.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,AT,2019,94.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,BE,2019,94.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,BG,2019,93.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,CY,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,CZ,2019,95.7,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,DE,2019,95.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,DK,2019,92.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,EE,2019,79.4,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,EL,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,ES,2019,95.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,EU27_2020,2019,95.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,FI,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,FR,2019,95.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,HR,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,HU,2019,88.4,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,IE,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,IS,2019,0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,IT,2019,98.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,LT,2019,96.6,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,LU,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,LV,2019,89.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,MT,2019,100,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,NL,2019,95.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,NO,2019,99.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,PL,2019,95.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,PT,2019,92.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,RO,2019,96.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,RS,2019,95.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,SE,2019,98.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,SI,2019,97.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,SK,2019,88.9,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,QU5,PC,TR,2019,92.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,AT,2019,92.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,BE,2019,95.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,BG,2019,90.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,CY,2019,99.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,CZ,2019,95.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,DE,2019,94.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,DK,2019,94.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,EE,2019,87.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,EL,2019,92.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,ES,2019,96.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,EU27_2020,2019,95.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,FI,2019,99.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,FR,2019,95.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,HR,2019,98.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,HU,2019,90.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,IE,2019,96.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,IS,2019,94.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,IT,2019,97.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,LT,2019,93.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,LU,2019,91.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,LV,2019,95.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,MT,2019,97.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,NL,2019,95.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,NO,2019,97.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,PL,2019,96.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,PT,2019,91.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,RO,2019,97.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,RS,2019,97.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,SE,2019,96.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,SI,2019,95.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,SK,2019,87.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-24,TOTAL,PC,TR,2019,93.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,AT,2019,88.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,BE,2019,95.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,BG,2019,96.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,CY,2019,96.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,CZ,2019,90.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,DE,2019,90.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,DK,2019,90.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,EE,2019,86.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,EL,2019,88.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,ES,2019,91.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,EU27_2020,2019,92.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,FI,2019,97.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,FR,2019,94.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,HR,2019,89.9,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,HU,2019,90.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,IE,2019,93.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,IS,2019,91.2,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,IT,2019,93.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,LT,2019,83.6,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,LU,2019,87.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,NEV,Y15-29,QU1,PC,LV,2019,92.9,u,
